Date,Open,High,Low,Close,"Daily Change %"
20-Jul-2011,19.25,19.46,18.48,19.11,-0.73
19-Jul-2011,20.2,20.2,19.08,19.25,-4.70
18-Jul-2011,19.95,20.4,19.29,20.2,1.25
15-Jul-2011,19.97,20.26,19.08,19.95,-0.10
14-Jul-2011,19.52,20.29,17.85,19.97,2.31
13-Jul-2011,20.83,20.83,19.5,19.52,-6.29
12-Jul-2011,19.69,21.22,19.41,20.83,5.79
11-Jul-2011,18.67,19.71,18.6,19.69,5.46
08-Jul-2011,18.62,18.79,18.02,18.67,0.27
07-Jul-2011,18.34,18.62,17.35,18.62,1.53
06-Jul-2011,18.25,18.49,18.12,18.34,0.49
05-Jul-2011,18.17,18.52,17.78,18.25,0.44
04-Jul-2011,18.21,18.71,17.84,18.17,-0.22
01-Jul-2011,18.41,18.43,17.79,18.21,-1.09
30-Jun-2011,19.46,19.46,18.41,18.41,-5.40
29-Jun-2011,19.49,19.54,18.76,19.46,-0.15
28-Jun-2011,19.99,19.99,19.32,19.49,-2.50
27-Jun-2011,19.32,20.37,19.21,19.99,3.47
24-Jun-2011,19.5,19.5,18.25,19.32,-0.92
23-Jun-2011,20.89,20.95,19.47,19.5,-6.65
22-Jun-2011,21.31,21.31,20.24,20.89,-1.97
21-Jun-2011,22.18,22.18,20.93,21.31,-3.92
20-Jun-2011,20.27,24.38,19.78,22.18,9.42
17-Jun-2011,19.66,20.28,18.6,20.27,3.10
16-Jun-2011,19.14,19.86,18.34,19.66,2.72
15-Jun-2011,18.51,19.22,17.9,19.14,3.40
14-Jun-2011,18.91,18.91,17.53,18.51,-2.12
13-Jun-2011,18.54,19.41,18.23,18.91,2.00
10-Jun-2011,18.58,19.75,17.55,18.54,-0.22
09-Jun-2011,18.58,19,17.8,18.58,0.00
08-Jun-2011,18.03,18.72,17.71,18.58,3.05
07-Jun-2011,18.21,18.58,17.84,18.03,-0.99
06-Jun-2011,17.61,18.84,17.59,18.21,3.41
03-Jun-2011,17.98,18.17,16.99,17.61,-2.06
02-Jun-2011,16.73,18.04,16.73,17.98,7.47
01-Jun-2011,16.82,17.43,16.36,16.73,-0.54
31-May-2011,17.87,17.87,16.67,16.82,-5.88
30-May-2011,17.25,18.87,17.25,17.87,3.59
27-May-2011,19.18,19.18,17.14,17.25,-10.06
26-May-2011,20.66,20.85,18.53,19.18,-7.16
25-May-2011,19.93,24.31,19.35,20.66,3.66
24-May-2011,21.04,21.36,19.55,19.93,-5.28
23-May-2011,19.45,23.45,18.52,21.04,8.17
20-May-2011,20.41,20.41,18.42,19.45,-4.70
19-May-2011,20.71,20.72,19.13,20.41,-1.45
18-May-2011,21.03,21.42,19.42,20.71,-1.52
17-May-2011,21.46,21.46,19.76,21.03,-2.00
16-May-2011,20.63,21.97,19.9,21.46,4.02
13-May-2011,21.23,21.23,19.4,20.63,-2.83
12-May-2011,21.24,21.45,19.83,21.23,-0.05
11-May-2011,21.74,21.74,19.89,21.24,-2.30
10-May-2011,21.5,21.91,20.19,21.74,1.12
09-May-2011,20.97,21.95,19.92,21.5,2.53
06-May-2011,21.6,21.6,19.36,20.97,-2.92
05-May-2011,21.18,21.7,19.88,21.6,1.98
04-May-2011,21.58,21.81,20.58,21.18,-1.85
03-May-2011,20.88,21.94,20.35,21.58,3.35
02-May-2011,19.58,21.13,19.58,20.88,6.64
29-Apr-2011,20.92,20.92,18.45,19.58,-6.41
28-Apr-2011,21.35,21.65,20.25,20.92,-2.01
27-Apr-2011,21.71,21.89,20.72,21.35,-1.66
26-Apr-2011,20.91,22.42,20.88,21.71,3.83
25-Apr-2011,20.51,21.62,20.41,20.91,1.95
21-Apr-2011,20.99,20.99,19.86,20.51,-2.29
20-Apr-2011,22.07,22.07,20.79,20.99,-4.89
19-Apr-2011,22.45,23.04,21.5,22.07,-1.69
18-Apr-2011,21.59,22.99,21.14,22.45,3.98
15-Apr-2011,20.41,22.4,19.54,21.59,5.78
13-Apr-2011,21.24,21.29,20.28,20.41,-3.91
11-Apr-2011,20.54,21.63,20.36,21.24,3.41
08-Apr-2011,20.32,21.06,19.24,20.54,1.08
07-Apr-2011,20.36,20.79,19.97,20.32,-0.20
06-Apr-2011,19.9,20.54,19.42,20.36,2.31
05-Apr-2011,20.06,20.72,18.84,19.9,-0.80
04-Apr-2011,20.11,21.06,19.9,20.06,-0.25
01-Apr-2011,22.18,22.18,20.1,20.11,-9.33
31-Mar-2011,22.04,22.98,21.13,22.18,0.64
30-Mar-2011,21.22,22.14,19.95,22.04,3.86
29-Mar-2011,21.02,22.19,20.37,21.22,0.95
28-Mar-2011,20.47,21.87,20.24,21.02,2.69
25-Mar-2011,19.84,20.68,19,20.47,3.18
24-Mar-2011,20.97,20.97,18.83,19.84,-5.39
23-Mar-2011,22.26,22.37,20.97,20.97,-5.80
22-Mar-2011,25.21,25.21,22.18,22.26,-11.70
21-Mar-2011,25.89,26.59,23.69,25.21,-2.63
18-Mar-2011,25.26,26.6,23.27,25.89,2.49
17-Mar-2011,24.89,26.11,23.47,25.26,1.49
16-Mar-2011,26.63,26.63,24.14,24.89,-6.53
15-Mar-2011,23.3,27.52,23.3,26.63,14.29
14-Mar-2011,24.13,24.64,23.07,23.3,-3.44
11-Mar-2011,23.53,25.22,22.87,24.13,2.55
10-Mar-2011,23.28,24.17,22.63,23.53,1.07
09-Mar-2011,23.67,24.23,22.46,23.28,-1.65
08-Mar-2011,25.22,25.22,23.63,23.67,-6.15
07-Mar-2011,22.91,26.12,22.91,25.22,10.08
04-Mar-2011,22.96,23.51,21.83,22.91,-0.22
03-Mar-2011,22.22,23.84,22.07,22.96,3.33
01-Mar-2011,24.4,24.4,22.22,22.22,-8.93
28-Feb-2011,27.27,27.88,22.37,24.4,-10.52
25-Feb-2011,28.2,29.05,27.19,27.27,-3.30
24-Feb-2011,26.55,28.9,26.39,28.2,6.21
23-Feb-2011,26.85,27.24,26.17,26.55,-1.12
22-Feb-2011,24.91,28.13,24.91,26.85,7.79
21-Feb-2011,24.18,26.27,23.65,24.91,3.02
18-Feb-2011,22.57,24.52,20.38,24.18,7.13
17-Feb-2011,23.05,23.41,22.04,22.57,-2.08
16-Feb-2011,22.85,23.59,21.7,23.05,0.88
15-Feb-2011,22.58,23.43,20.76,22.85,1.20
14-Feb-2011,23.47,23.69,21.56,22.58,-3.79
11-Feb-2011,24.82,24.84,21.86,23.47,-5.44
10-Feb-2011,25.24,26.11,23.92,24.82,-1.66
09-Feb-2011,24.74,26.03,24.53,25.24,2.02
08-Feb-2011,24.69,25.32,23.17,24.74,0.20
07-Feb-2011,24.41,25.44,23.59,24.69,1.15
04-Feb-2011,22.69,24.77,21.96,24.41,7.58
03-Feb-2011,23.52,23.54,22.46,22.69,-3.53
02-Feb-2011,23.73,23.73,21.65,23.52,-0.88
01-Feb-2011,23.41,24.69,21.67,23.73,1.37
31-Jan-2011,22.58,24.67,22.58,23.41,3.68
28-Jan-2011,22.09,23.79,21.74,22.58,2.22
27-Jan-2011,20.78,22.27,19.08,22.09,6.30
25-Jan-2011,20.17,21.1,18.93,20.78,3.02
24-Jan-2011,21.03,21.14,20.1,20.17,-4.09
21-Jan-2011,21.01,21.49,19.06,21.03,0.10
20-Jan-2011,21.09,21.77,20.06,21.01,-0.38
19-Jan-2011,21.46,21.84,20.6,21.09,-1.72
18-Jan-2011,23.57,23.64,21.44,21.46,-8.95
17-Jan-2011,23.81,25.52,23.57,23.57,-1.01
14-Jan-2011,23.15,24.06,20.99,23.81,2.85
13-Jan-2011,21.41,23.49,21.15,23.15,8.13
12-Jan-2011,22.33,23.76,20.44,21.41,-4.12
11-Jan-2011,23.16,24.11,21.73,22.33,-3.58
10-Jan-2011,20.82,23.24,19.61,23.16,11.24
07-Jan-2011,18.2,20.87,17.64,20.82,14.40
06-Jan-2011,17.88,18.87,16.69,18.2,1.79
05-Jan-2011,17.03,18.43,16.8,17.88,4.99
04-Jan-2011,16.99,17.52,15.76,17.03,0.24
03-Jan-2011,16.56,17.1,15.28,16.99,2.60
31-Dec-2010,17.02,17.05,16.34,16.56,-2.70
30-Dec-2010,17.13,17.98,16.48,17.02,-0.64
29-Dec-2010,18.13,18.32,17.13,17.13,-5.52
28-Dec-2010,18.45,18.83,17.89,18.13,-1.73
27-Dec-2010,17.65,18.69,17.05,18.45,4.53
24-Dec-2010,19.03,19.31,17.62,17.65,-7.25
23-Dec-2010,19.56,19.78,18.81,19.03,-2.71
22-Dec-2010,19.77,20.06,18.67,19.56,-1.06
21-Dec-2010,20.78,20.78,18.75,19.77,-4.86
20-Dec-2010,20.24,21.88,20.24,20.78,2.67
16-Dec-2010,21.42,21.6,19.94,20.24,-5.51
15-Dec-2010,21.46,22.09,20.67,21.42,-0.19
14-Dec-2010,22.57,22.83,21.29,21.46,-4.92
13-Dec-2010,21.63,23.72,20.14,22.57,4.35
10-Dec-2010,22.6,22.86,21.43,21.63,-4.29
09-Dec-2010,20.43,23.01,18.22,22.6,10.62
08-Dec-2010,19.24,20.95,18.21,20.43,6.19
07-Dec-2010,19.37,19.79,17.75,19.24,-0.67
06-Dec-2010,18.6,19.37,17.46,19.37,4.14
03-Dec-2010,18.8,19.28,17.14,18.6,-1.06
02-Dec-2010,19.2,19.51,17.56,18.8,-2.08
01-Dec-2010,20.71,20.71,19.08,19.2,-7.29
30-Nov-2010,21.31,22.22,20.64,20.71,-2.82
29-Nov-2010,22.58,22.89,21.31,21.31,-5.62
26-Nov-2010,21.63,23.84,20.1,22.58,4.39
25-Nov-2010,24.68,24.68,21.12,21.63,-12.36
24-Nov-2010,23.26,24.95,20.95,24.68,6.10
23-Nov-2010,19.93,24.95,19.4,23.26,16.71
22-Nov-2010,21.6,21.85,19.44,19.93,-7.73
19-Nov-2010,20.62,21.91,18.41,21.6,4.75
18-Nov-2010,21.13,22.82,17.59,20.62,-2.41
16-Nov-2010,20.25,22.42,17.52,21.13,4.35
15-Nov-2010,21.63,22.48,19.26,20.25,-6.38
12-Nov-2010,19.36,22.41,17.63,21.63,11.73
11-Nov-2010,19.08,19.91,16.38,19.36,1.47
10-Nov-2010,18.75,19.26,16.45,19.08,1.76
09-Nov-2010,19.61,19.78,17.17,18.75,-4.39
08-Nov-2010,19.22,20.12,17.49,19.61,2.03
05-Nov-2010,19.36,19.43,17.71,19.22,-0.72
04-Nov-2010,21.53,21.53,19.26,19.36,-10.08
03-Nov-2010,21.25,21.66,19.23,21.53,1.32
02-Nov-2010,20.92,21.86,19.43,21.25,1.58
01-Nov-2010,20.76,21.19,20.31,20.92,0.77
29-Oct-2010,20.52,22,20.03,20.76,1.17
28-Oct-2010,21.02,21.22,20.28,20.52,-2.38
27-Oct-2010,20.55,21.76,20.09,21.02,2.29
26-Oct-2010,21.36,21.6,18.47,20.55,-3.79
25-Oct-2010,21.61,22.04,20.67,21.36,-1.16
22-Oct-2010,22.19,22.44,20.42,21.61,-2.61
21-Oct-2010,23.8,23.8,21.92,22.19,-6.76
20-Oct-2010,23.23,23.86,21.92,23.8,2.45
19-Oct-2010,22.35,23.23,20.58,23.23,3.94
18-Oct-2010,22.65,23.99,21.97,22.35,-1.32
15-Oct-2010,20.6,22.67,17.8,22.65,9.95
14-Oct-2010,20.02,20.99,18.14,20.6,2.90
13-Oct-2010,20.51,20.51,19.01,20.02,-2.39
12-Oct-2010,21.2,22.22,20.5,20.51,-3.25
11-Oct-2010,21.4,21.76,19.67,21.2,-0.93
08-Oct-2010,22.45,22.45,21.03,21.4,-4.68
07-Oct-2010,21.73,22.78,19.33,22.45,3.31
06-Oct-2010,22.17,22.17,20.59,21.73,-1.98
05-Oct-2010,22.8,23.01,21.81,22.17,-2.76
04-Oct-2010,21.43,22.88,21.43,22.8,6.39
01-Oct-2010,22.25,22.25,20.21,21.43,-3.69
30-Sep-2010,22.16,22.95,19.05,22.25,0.41
29-Sep-2010,21.21,22.57,18.8,22.16,4.48
28-Sep-2010,22.36,22.42,20.85,21.21,-5.14
27-Sep-2010,21.71,22.82,20.47,22.36,2.99
24-Sep-2010,23.9,23.9,21.58,21.71,-9.16
23-Sep-2010,24.29,24.46,20.71,23.9,-1.61
22-Sep-2010,22.63,24.35,20.61,24.29,7.34
21-Sep-2010,21.95,24.3,20.94,22.63,3.10
20-Sep-2010,19.49,21.97,17.85,21.95,12.62
17-Sep-2010,18.85,19.49,16.51,19.49,3.40
16-Sep-2010,19.43,20.09,17.97,18.85,-2.99
15-Sep-2010,18.6,20.08,17.54,19.43,4.46
14-Sep-2010,18.14,20.63,16.88,18.6,2.54
13-Sep-2010,15.92,18.23,14.88,18.14,13.94
09-Sep-2010,15.97,16.2,14.94,15.92,-0.31
08-Sep-2010,15.83,16.32,15.16,15.97,0.88
07-Sep-2010,15.22,16,14.35,15.83,4.01
06-Sep-2010,15.86,16.11,15.09,15.22,-4.04
03-Sep-2010,16.15,16.44,15.23,15.86,-1.80
02-Sep-2010,16.7,16.7,15.13,16.15,-3.29
01-Sep-2010,18.47,18.47,16.66,16.7,-9.58
31-Aug-2010,18.36,19.42,17.59,18.47,0.60
30-Aug-2010,19.63,19.63,16.6,18.36,-6.47
27-Aug-2010,17.09,19.63,15.28,19.63,14.86
26-Aug-2010,18.92,18.92,16.9,17.09,-9.67
25-Aug-2010,16.99,19.35,15.4,18.92,11.36
24-Aug-2010,17.14,17.8,15.58,16.99,-0.88
23-Aug-2010,16.7,17.3,15.44,17.14,2.63
20-Aug-2010,16.53,16.87,15.29,16.7,1.03
19-Aug-2010,16.4,17.02,15.47,16.53,0.79
18-Aug-2010,17.63,17.76,15.42,16.4,-6.98
17-Aug-2010,18.11,18.11,16.25,17.63,-2.65
16-Aug-2010,16.74,18.32,15.8,18.11,8.18
13-Aug-2010,18,18,15.87,16.74,-7.00
12-Aug-2010,18.11,18.71,16.74,18,-0.61
11-Aug-2010,17.33,18.11,16.39,18.11,4.50
10-Aug-2010,17,17.75,16.37,17.33,1.94
09-Aug-2010,17.37,17.92,16.87,17,-2.13
06-Aug-2010,17.71,17.71,16.63,17.37,-1.92
05-Aug-2010,17.04,17.72,15.83,17.71,3.93
04-Aug-2010,17.55,17.64,16.74,17.04,-2.91
03-Aug-2010,17.99,18.26,16.78,17.55,-2.45
02-Aug-2010,18.94,19.26,17.92,17.99,-5.02
30-Jul-2010,18.33,19.23,16.25,18.94,3.33
29-Jul-2010,19.52,19.65,18.33,18.33,-6.10
28-Jul-2010,19.22,19.81,17.96,19.52,1.56
27-Jul-2010,19.97,20.16,18.96,19.22,-3.76
26-Jul-2010,19.24,20.05,18.62,19.97,3.79
23-Jul-2010,18.9,19.72,17.14,19.24,1.80
22-Jul-2010,20,20.37,18.68,18.9,-5.50
21-Jul-2010,20.38,20.38,18.82,20,-1.86
20-Jul-2010,20.71,20.71,19.61,20.38,-1.59
19-Jul-2010,19.7,20.87,19.36,20.71,5.13
16-Jul-2010,19.37,20.48,19.37,19.7,1.70
15-Jul-2010,19.12,20.5,19.12,20.18,5.54
14-Jul-2010,18.16,20.2,18.07,20.07,10.52
13-Jul-2010,20.02,20.29,19.07,19.11,-4.55
12-Jul-2010,19.96,20.42,19.75,19.91,-0.25
09-Jul-2010,20.42,20.77,20.14,20.21,-1.03
08-Jul-2010,20.84,21.32,20.78,21.12,1.34
07-Jul-2010,21.22,22.44,21.22,22.11,4.19
06-Jul-2010,21.91,22.37,20.76,20.9,-4.61
05-Jul-2010,22.89,22.89,21.86,21.99,-3.93
02-Jul-2010,21.37,21.91,20.78,21.9,2.48
01-Jul-2010,21.04,22.1,20.93,21.44,1.90
30-Jun-2010,21.46,21.78,20.03,20.07,-6.48
29-Jun-2010,20.11,21.3,19.96,20.64,2.64
28-Jun-2010,19.94,20.84,19.55,19.55,-1.96
25-Jun-2010,20.65,20.68,19.45,20,-3.15
24-Jun-2010,19.97,21.61,19.34,20.07,0.50
23-Jun-2010,20.86,21.86,20.28,20.34,-2.49
22-Jun-2010,20.56,21.44,19.88,20.64,0.39
21-Jun-2010,21.19,21.19,18.32,19.41,-8.40
18-Jun-2010,21.36,21.36,19.41,19.96,-6.55
17-Jun-2010,22.62,22.77,20.6,20.85,-7.82
16-Jun-2010,21.32,22.91,20.72,22.67,6.33
15-Jun-2010,22.74,23.31,21.68,21.98,-3.34
14-Jun-2010,24.93,24.93,22.89,22.95,-7.94
11-Jun-2010,25.42,25.68,24.79,25.1,-1.26
10-Jun-2010,27.86,28.05,26.49,26.5,-4.88
09-Jun-2010,28.06,28.74,27.57,28.16,0.36
08-Jun-2010,27.74,29.38,27.21,28.77,3.71
07-Jun-2010,25.21,28.48,25.21,27.99,11.03
04-Jun-2010,25.17,25.78,24.34,24.72,-1.79
03-Jun-2010,26.02,26.51,25.29,25.29,-2.81
02-Jun-2010,28.03,29.27,27.76,27.76,-0.96
01-Jun-2010,26.67,29.34,26.67,29.08,9.04
31-May-2010,26.57,27.6,26.4,26.64,0.26
28-May-2010,26.57,28.59,26.43,26.43,-0.53
27-May-2010,30.86,31.92,28.95,29.01,-5.99
26-May-2010,32.04,33.65,31.46,32.15,0.34
25-May-2010,31.07,35.86,31.07,34.52,11.10
24-May-2010,28.37,31.3,28.37,31.3,10.33
21-May-2010,32.95,33.51,31.06,32.26,-2.09
20-May-2010,29.52,32.35,28.69,31.04,5.15
19-May-2010,27.94,32.47,27.94,32.04,14.67
18-May-2010,26.66,27.6,26.18,26.54,-0.45
17-May-2010,27.71,29.36,27.01,27.17,-1.95
14-May-2010,23.42,26.66,23.42,26.53,13.28
13-May-2010,24.18,25.21,24.15,24.86,2.81
12-May-2010,24.37,27.05,24.37,25.82,5.95
11-May-2010,23.38,25.94,23.38,25.81,10.39
10-May-2010,20.64,26.2,20.64,24.14,16.96
07-May-2010,24.36,28.1,24.36,27.4,12.48
06-May-2010,23.13,26.07,23.13,24.36,5.32
05-May-2010,23.3,25.16,23.3,23.69,1.67
04-May-2010,21.36,23.38,21.36,23.3,9.08
03-May-2010,21.3,22.53,20.98,22.14,3.94
30-Apr-2010,19.28,20.71,19.28,20.35,5.55
29-Apr-2010,20.57,21.85,20.29,21.19,3.01
28-Apr-2010,20.16,23.14,20.16,22.73,12.75
27-Apr-2010,19.79,20.12,19.64,19.82,0.15
26-Apr-2010,18.85,20.87,18.85,19.79,4.99
23-Apr-2010,20.53,20.79,18.64,20.21,-1.56
22-Apr-2010,19.23,20.79,18.75,20.53,6.76
21-Apr-2010,19.93,20.29,19.13,19.23,-3.51
20-Apr-2010,18.75,22.5,18.75,20.87,11.31
19-Apr-2010,21.78,23.32,21.78,22.66,4.04
16-Apr-2010,21.54,22.07,21.23,21.78,1.11
15-Apr-2010,18.75,21.69,18.67,21.58,15.09
13-Apr-2010,19.57,20.41,19.57,20.14,2.91
12-Apr-2010,18.6,20.73,18.54,20.05,7.80
09-Apr-2010,18.52,18.85,18.05,18.44,-0.43
08-Apr-2010,17.04,19.92,17.02,19.92,16.90
07-Apr-2010,12.6,17.8,12.6,17.32,37.46
06-Apr-2010,17.03,17.57,17.03,17.2,1.00
05-Apr-2010,17.14,18.3,16.98,17.17,0.18
01-Apr-2010,19.16,19.5,17.53,17.62,-8.04
31-Mar-2010,19.55,20.23,19.07,19.87,1.64
30-Mar-2010,18.68,19.8,18.68,19.8,6.00
29-Mar-2010,18.39,19.04,18.27,18.73,1.85
26-Mar-2010,17.45,18.03,16.98,17.89,2.52
25-Mar-2010,18.13,19.57,17.05,17.05,-5.96
23-Mar-2010,18.1,19.53,17.47,18.13,0.17
22-Mar-2010,20.16,20.27,18.98,19.96,-0.99
19-Mar-2010,17.46,18.67,16.71,17.75,1.66
18-Mar-2010,18.25,18.85,17.32,17.97,-1.53
17-Mar-2010,19.22,20.63,17.1,17.73,-7.75
16-Mar-2010,19.64,20.16,19.2,19.59,-0.25
15-Mar-2010,20.14,20.8,20.14,20.26,0.60
12-Mar-2010,20,20.26,19.62,19.73,-1.35
11-Mar-2010,20.09,20.49,20.01,20.14,0.25
10-Mar-2010,20.77,20.77,19.89,20.09,-3.27
09-Mar-2010,20.48,21,20.48,20.8,1.56
08-Mar-2010,20.81,21.05,20.62,20.73,-0.38
05-Mar-2010,20.69,21.16,20.2,20.74,0.24
04-Mar-2010,20.45,21.47,20.45,20.98,2.59
03-Mar-2010,21.63,21.71,20.57,20.75,-4.07
02-Mar-2010,23.75,23.81,21.63,21.63,-8.93
26-Feb-2010,29.66,29.8,23.79,24.02,-19.02
25-Feb-2010,28.93,30.49,28.91,29.55,2.14
24-Feb-2010,28.79,31.32,28.79,30.4,5.59
23-Feb-2010,30.23,32.1,30.23,30.99,2.51
22-Feb-2010,30.14,32.14,28.77,32.13,6.60
19-Feb-2010,29.76,31.97,29.52,31.9,7.19
18-Feb-2010,27.6,29.96,27.6,29.76,7.83
17-Feb-2010,28.38,29.76,28.29,29.04,2.33
16-Feb-2010,28.12,29.93,28.12,28.73,2.17
15-Feb-2010,28.3,30.57,28.3,29.68,4.88
11-Feb-2010,28.62,29.74,28.54,28.81,0.66
10-Feb-2010,28.24,30.76,28.24,30.55,8.18
09-Feb-2010,30.36,30.42,29.66,29.91,-1.48
08-Feb-2010,29.75,31.9,29.57,30.36,2.05
06-Feb-2010,30.21,30.21,29.14,29.22,-3.28
05-Feb-2010,28.24,31.23,28.24,30.07,6.48
04-Feb-2010,25.48,27.23,25.48,27.07,6.24
03-Feb-2010,26.06,26.28,25.41,25.54,-2.00
02-Feb-2010,24.78,26.99,24.78,26.69,7.71
01-Feb-2010,26.8,27.31,25.51,25.61,-4.44
29-Jan-2010,28.59,28.59,26,26.13,-8.60
28-Jan-2010,27.57,28.82,26.79,26.96,-2.21
27-Jan-2010,26.5,28.92,26.5,28.92,9.13
25-Jan-2010,26.31,26.45,25.06,25.82,-1.86
22-Jan-2010,24.26,26.27,23.82,24.85,2.43
21-Jan-2010,22.67,24.35,21.46,23.5,3.66
20-Jan-2010,21.06,22.83,20.92,22.29,5.84
19-Jan-2010,20.68,22.48,20.65,22.34,8.03
18-Jan-2010,21.6,21.97,21.49,21.55,-0.23
15-Jan-2010,20.41,21.33,20.34,21.08,3.28
14-Jan-2010,21.31,21.53,20.92,20.98,-1.55
13-Jan-2010,22.75,23.15,21.94,21.99,-3.34
12-Jan-2010,22.68,23.22,22.37,23.08,1.76
11-Jan-2010,22.63,23.05,22.39,22.68,0.22
08-Jan-2010,22.37,22.71,22.19,22.57,0.89
07-Jan-2010,22.22,22.93,22.22,22.5,1.26
06-Jan-2010,21.77,22.55,21.77,22.12,1.61
05-Jan-2010,22.98,23.22,22.12,22.27,-3.09
04-Jan-2010,23.79,24.97,23.6,23.64,-0.63
31-Dec-2009,23.73,24.44,23.2,23.34,-1.64
30-Dec-2009,24.05,25.04,24.05,24.62,2.37
29-Dec-2009,24.34,24.68,23.54,24.41,0.29
24-Dec-2009,24.83,24.83,22.3,22.69,-8.62
23-Dec-2009,24.79,25.26,23.37,23.84,-3.83
22-Dec-2009,26.21,26.21,23.41,24.52,-6.45
21-Dec-2009,26.59,27.2,25.93,26.19,-1.50
18-Dec-2009,27.61,27.61,26.47,26.66,-3.44
17-Dec-2009,26.4,27.71,26.4,27.25,3.22
16-Dec-2009,28.36,28.48,27.31,27.36,-3.53
15-Dec-2009,26.86,28.55,26.86,28.32,5.44
14-Dec-2009,27.42,28.38,26.82,27.89,1.71
11-Dec-2009,24.97,27.82,24.97,27.15,8.73
10-Dec-2009,26.75,27.65,26.75,27.2,1.68
09-Dec-2009,26.08,27.46,26.08,26.99,3.49
08-Dec-2009,26.71,27.62,26.42,26.46,-0.94
07-Dec-2009,25.75,27.78,25.75,27.67,7.46
04-Dec-2009,25.36,26.76,25.36,26.14,3.08
03-Dec-2009,25.03,26.03,25.03,25.99,3.84
02-Dec-2009,24.36,26.36,24.36,26.03,6.86
01-Dec-2009,25.73,27.34,25.36,25.45,-1.09
30-Nov-2009,26.84,28.77,26.79,27.56,2.68
27-Nov-2009,29.33,35.48,29.24,30.06,2.49
26-Nov-2009,20.96,28.74,20.96,28.31,35.07
25-Nov-2009,26.09,26.57,23.57,24.85,-4.75
24-Nov-2009,24.11,27.67,24.11,26.09,8.21
23-Nov-2009,26.64,27.03,24.9,26.69,0.19
20-Nov-2009,28.55,28.95,26.38,26.64,-6.69
19-Nov-2009,30.44,30.44,26.2,28.55,-6.21
18-Nov-2009,25.79,26.87,25.79,26.39,2.33
17-Nov-2009,27.95,28.43,26.78,26.78,-4.19
16-Nov-2009,29.09,29.09,27.86,27.95,-3.92
13-Nov-2009,29.64,29.9,28.77,29.09,-1.86
12-Nov-2009,28.96,30.4,28.56,29.64,2.35
11-Nov-2009,30.06,30.1,28.66,28.96,-3.66
10-Nov-2009,28.92,30.59,28.12,30.06,3.94
09-Nov-2009,29.04,30.58,28.78,28.92,-0.41
06-Nov-2009,28.39,30.78,28.3,29.04,2.29
05-Nov-2009,29.86,31.53,29.53,29.57,-0.97
04-Nov-2009,28.66,30.84,28.66,29.89,4.29
03-Nov-2009,28.76,67.88,22.47,24.43,-15.06
30-Oct-2009,28.22,63.83,24.81,25.39,-10.03
29-Oct-2009,29.71,30.03,27.75,28.22,-5.02
28-Oct-2009,27.45,28.69,27.45,28.48,3.75
27-Oct-2009,25.99,28.35,25.85,28.18,8.43
26-Oct-2009,26,27.13,24.57,25.84,-0.62
23-Oct-2009,26.74,26.74,23.89,24.49,-8.41
22-Oct-2009,27.78,27.78,24.75,25.49,-8.24
21-Oct-2009,26.57,27.11,26.31,26.78,0.79
20-Oct-2009,25.96,26.93,25.96,26.69,2.81
17-Oct-2009,25.65,26.64,25.65,26.28,2.46
16-Oct-2009,26.88,27.25,25.84,26.02,-3.20
15-Oct-2009,26.22,27.58,26.22,26.64,1.60
14-Oct-2009,28.05,28.08,26.38,26.38,-5.95
12-Oct-2009,30.8,31.15,27.97,28.2,-8.44
09-Oct-2009,29.82,30.64,29.58,30.25,1.44
08-Oct-2009,29.91,30.22,29.12,29.87,-0.13
07-Oct-2009,27.88,35.9,27.2,30.48,9.33
06-Oct-2009,27.86,32.39,27.44,27.75,-0.39
05-Oct-2009,31.08,32.07,27.79,28.72,-7.59
01-Oct-2009,25.25,29.06,25,25.37,0.48
30-Sep-2009,27.09,27.55,24.97,25.27,-6.72
29-Sep-2009,26.53,27.17,26,26.06,-1.77
25-Sep-2009,26.43,26.43,23.43,26.11,-1.21
24-Sep-2009,26.51,28.76,24.29,24.36,-8.11
23-Sep-2009,26.8,27.5,25.88,26.51,-1.08
22-Sep-2009,25.86,27.86,25.86,26.8,3.63
18-Sep-2009,27.27,28.05,25.4,25.86,-5.17
17-Sep-2009,28.32,32.29,23.14,27.27,-3.71
16-Sep-2009,29.91,30,28.31,28.32,-5.32
15-Sep-2009,31.67,32.8,29.8,30.2,-4.64
14-Sep-2009,31.77,34.93,31.67,31.67,-0.31
11-Sep-2009,32.58,32.58,31.05,31.17,-4.33
10-Sep-2009,31.28,32.96,30.96,32.58,4.16
09-Sep-2009,31.97,32.34,31.66,31.66,-0.97
08-Sep-2009,52.04,52.04,31.93,31.97,-38.57
07-Sep-2009,63.21,68.13,32.01,32.21,-49.04
04-Sep-2009,33.74,57.11,32.35,32.51,-3.65
03-Sep-2009,34.96,58.76,34.11,34.11,-2.43
02-Sep-2009,61.03,74.5,34.87,34.96,-42.72
01-Sep-2009,78.91,81.93,33.58,34.98,-55.67
31-Aug-2009,34.64,68.96,33.9,34.51,-0.38
28-Aug-2009,32.61,86.88,32.61,33.27,2.02
27-Aug-2009,73.75,73.75,23.32,34.84,-52.76
26-Aug-2009,48.3,72.91,35.3,36.27,-24.91
25-Aug-2009,63.58,83.37,37.06,48.3,-24.03
24-Aug-2009,38.51,73.78,38.51,63.58,65.10
21-Aug-2009,62.72,66.99,35.3,38.51,-38.60
